Province,Electoral District Name/Nom de circonscription,Electoral District Number/Numéro de circonscription,Candidate/Candidat,Candidate Residence/Résidence du candidat,Candidate Occupation/Profession du candidat,Votes Obtained/Votes obtenus,Percentage of Votes Obtained /Pourcentage des votes obtenus,Majority/Majorité,Majority Percentage/Pourcentage de majorité
"British Columbia/Colombie-Britannique","Delta","59011","Tony Bennett Independent/Indépendant(e)","Delta, B.C./ C.-B.","Project Manager Construction/Chef de projet (construction)",385,.7,,
"British Columbia/Colombie-Britannique","Esquimalt--Saanich--Sooke","59026","Randall Garrison ** NDP-New Democratic Party/NPD-Nouveau Parti démocratique","Victoria, B.C./ C.-B.","Parliamentarian/Parlementaire",23887,34.1,      5381,   7.7
"British Columbia/Colombie-Britannique","Esquimalt--Saanich--Sooke","59026","David Merner Green Party/Parti Vert","Victoria, B.C./ C.-B.","Retired/Retraité",18506,26.4,,
"British Columbia/Colombie-Britannique","Esquimalt--Saanich--Sooke","59026","Randall Pewarchuk Conservative/Conservateur","Victoria, B.C./ C.-B.","Dentist/Dentiste",13409,19.1,,
"British Columbia/Colombie-Britannique","Esquimalt--Saanich--Sooke","59026","Jamie Hammond Liberal/Libéral","Victoria, B.C./ C.-B.","Retired/Retraité",12554,17.9,,
"British Columbia/Colombie-Britannique","Esquimalt--Saanich--Sooke","59026","Jeremy Gustafson People's Party/Parti populaire","Vancouver, B.C./ C.-B.","Grip Film Technician/Technicien de cinéma (machiniste)",1089,1.6,,
"British Columbia/Colombie-Britannique","Esquimalt--Saanich--Sooke","59026","Josh Steffler Libertarian/Libertarien","Victoria, B.C./ C.-B.","Baker / Cake Decorator/Boulanger-pâtissier/décorateur de gâteaux",287,.4,,
"British Columbia/Colombie-Britannique","Esquimalt--Saanich--Sooke","59026","Tyson Strandlund Communist/Communiste","Victoria, B.C./ C.-B.","Student/Étudiant",111,.2,,
"British Columbia/Colombie-Britannique","Esquimalt--Saanich--Sooke","59026","Louis Lesosky Independent/Indépendant(e)","Esquimalt, B.C./ C.-B.","Garden Farmer/Jardinier",100,.1,,
"British Columbia/Colombie-Britannique","Esquimalt--Saanich--Sooke","59026","Fidelia Godron Independent/Indépendant(e)","Victoria, B.C./ C.-B.","Healthcare/Travailleuse de la santé",99,.1,,
"British Columbia/Colombie-Britannique","Esquimalt--Saanich--Sooke","59026","Philip Ney Independent/Indépendant(e)","Sooke, B.C./ C.-B.","Physician/Médecin",83,.1,,
"British Columbia/Colombie-Britannique","Fleetwood--Port Kells","59012","Ken Hardie ** Liberal/Libéral","Surrey, B.C./ C.-B.","Parliamentarian/Parlementaire",18401,37.6,      1883,   3.9
"British Columbia/Colombie-Britannique","Fleetwood--Port Kells","59012","Shinder Purewal Conservative/Conservateur","Surrey, B.C./ C.-B.","University Faculty/Professeur d'université",16518,33.8,,
"British Columbia/Colombie-Britannique","Fleetwood--Port Kells","59012","Annie Ohana NDP-New Democratic Party/NPD-Nouveau Parti démocratique","Surrey, B.C./ C.-B.","Educator/Éducatrice",10533,21.5,,
"British Columbia/Colombie-Britannique","Fleetwood--Port Kells","59012","Tanya Baertl Green Party/Parti Vert","Surrey, B.C./ C.-B.","Homemaker/Personne au foyer",2360,4.8,,
"British Columbia/Colombie-Britannique","Fleetwood--Port Kells","59012","Mike Poulin People's Party/Parti populaire","Surrey, B.C./ C.-B.","Leadership Trainer/Formateur en leadership",1093,2.2,,
"British Columbia/Colombie-Britannique","Kamloops--Thompson--Cariboo","59013","Cathy McLeod ** Conservative/Conservateur","Kamloops, B.C./ C.-B.","Parliamentarian/Parlementaire",32415,44.7,     12699,  17.5
"British Columbia/Colombie-Britannique","Kamloops--Thompson--Cariboo","59013","Terry Lake Liberal/Libéral","Kamloops, B.C./ C.-B.","Veterinarian/Vétérinaire",19716,27.2,,
"British Columbia/Colombie-Britannique","Kamloops--Thompson--Cariboo","59013","Cynthia Egli NDP-New Democratic Party/NPD-Nouveau Parti démocratique","Kamloops, B.C./ C.-B.","Family Justice Counsellor and Mediator/Conseillère et médiatrice en justice à la famille",9936,13.7,,
"British Columbia/Colombie-Britannique","Kamloops--Thompson--Cariboo","59013","Iain Currie Green Party/Parti Vert","Kamloops, B.C./ C.-B.","Lawyer/Avocat",8789,12.1,,
"British Columbia/Colombie-Britannique","Kamloops--Thompson--Cariboo","59013","Ken Finlayson People's Party/Parti populaire","Lac la Hache, B.C./ C.-B.","Rancher/Grand éleveur",1132,1.6,,
"British Columbia/Colombie-Britannique","Kamloops--Thompson--Cariboo","59013","Kira Cheeseborough Animal Protection Party/Parti Protection Animaux","Kamloops, B.C./ C.-B.","Peer Navigator/Intervenante auprès des pairs",321,.4,,
"British Columbia/Colombie-Britannique","Kamloops--Thompson--Cariboo","59013","Peter Kerek Communist/Communiste","Kamloops, B.C./ C.-B.","School Bus Driver/Chauffeur d'autobus scolaire",144,.2,,
"British Columbia/Colombie-Britannique","Kelowna--Lake Country","59014","Tracy Gray Conservative/Conservateur","Kelowna, B.C./ C.-B.","Self-employed/Travailleuse indépendante",31497,45.6,      8870,  12.8
"British Columbia/Colombie-Britannique","Kelowna--Lake Country","59014","Stephen Fuhr ** Liberal/Libéral","West Kelowna, B.C./ C.-B.","Parliamentarian/Parlementaire",22627,32.7,,
"British Columbia/Colombie-Britannique","Kelowna--Lake Country","59014","Justin Kulik NDP-New Democratic Party/NPD-Nouveau Parti démocratique","Kelowna, B.C./ C.-B.","Student/Étudiant",8381,12.1,,
"British Columbia/Colombie-Britannique","Kelowna--Lake Country","59014","Travis Ashley Green Party/Parti Vert","Lake Country, B.C./ C.-B.","Landscaper/Paysagiste",5171,7.5,,
"British Columbia/Colombie-Britannique","Kelowna--Lake Country","59014","John Barr People's Party/Parti populaire","Lake Country, B.C./ C.-B.","Production Technician/Technicien à la production",1225,1.8,,
"British Columbia/Colombie-Britannique","Kelowna--Lake Country","59014","Daniel Joseph Independent/Indépendant(e)","Kelowna, B.C./ C.-B.","Business Owner/Propriétaire d'entreprise",152,.2,,
"British Columbia/Colombie-Britannique","Kelowna--Lake Country","59014","Silverado Socrates Independent/Indépendant(e)","Kelowna, B.C./ C.-B.","Trail Guide/Guide des sentiers",67,.1,,
"British Columbia/Colombie-Britannique","Kootenay--Columbia","59015","Rob Morrison Conservative/Conservateur","Creston, B.C./ C.-B.","Security Consultant/Consultant en sécurité",30168,44.8,      7019,  10.4
"British Columbia/Colombie-Britannique","Kootenay--Columbia","59015","Wayne Stetski ** NDP-New Democratic Party/NPD-Nouveau Parti démocratique","Cranbrook, B.C./ C.-B.","Parliamentarian/Parlementaire",23149,34.4,,
"British Columbia/Colombie-Britannique","Kootenay--Columbia","59015","Robin Goldsbury Liberal/Libéral","Balfour, B.C./ C.-B.","Entrepreneur/Entrepreneure",6151,9.1,,
"British Columbia/Colombie-Britannique","Kootenay--Columbia","59015","Abra Brynne Green Party/Parti Vert","Nelson, B.C./ C.-B.","Consultant/Consultante",6145,9.1,,
"British Columbia/Colombie-Britannique","Kootenay--Columbia","59015","Rick Stewart People's Party/Parti populaire","Nelson, B.C./ C.-B.","Retired/Retraité",1378,2,,
"British Columbia/Colombie-Britannique","Kootenay--Columbia","59015","Trev Miller Animal Protection Party/Parti Protection Animaux","Cranbrook, B.C./ C.-B.","Dealer Supervisor / Relief Floor Manager/Superviseur/directeur par intérim des ventes",339,.5,,
"British Columbia/Colombie-Britannique","Langley--Aldergrove","59016","Tako Van Popta Conservative/Conservateur","Langley, B.C./ C.-B.","Lawyer/Avocat",29823,47,     13569,  21.4
"British Columbia/Colombie-Britannique","Langley--Aldergrove","59016","Leon Jensen Liberal/Libéral","Langley, B.C./ C.-B.","Retired/Retraité",16254,25.6,,
"British Columbia/Colombie-Britannique","Langley--Aldergrove","59016","Stacey Wakelin NDP-New Democratic Party/NPD-Nouveau Parti démocratique","Langley, B.C./ C.-B.","Retail/Commerce de détail",10690,16.8,,
"British Columbia/Colombie-Britannique","Langley--Aldergrove","59016","Kaija Farstad Green Party/Parti Vert","Langley, B.C./ C.-B.","Librarian/Bibliothécaire",4881,7.7,,
"British Columbia/Colombie-Britannique","Langley--Aldergrove","59016","Natalie Dipietra-Cudmore People's Party/Parti populaire","Langley, B.C./ C.-B.","Realtor/Courtière immobilière",1305,2.1,,
"British Columbia/Colombie-Britannique","Langley--Aldergrove","59016","Alex Joehl Libertarian/Libertarien","Langley, B.C./ C.-B.","Retail Department Manager/Gérant du service de vente au détail",499,.8,,
"British Columbia/Colombie-Britannique","Mission--Matsqui--Fraser Canyon","59017","Brad Vis Conservative/Conservateur","Langley, B.C./ C.-B.","Public Affairs/Affaires publiques",19535,42.4,      7236,  15.7
"British Columbia/Colombie-Britannique","Mission--Matsqui--Fraser Canyon","59017","Jati Sidhu ** Liberal/Libéral","Abbotsford, B.C./ C.-B.","Parliamentarian/Parlementaire",12299,26.7,,
"British Columbia/Colombie-Britannique","Mission--Matsqui--Fraser Canyon","59017","Michael Nenn NDP-New Democratic Party/NPD-Nouveau Parti démocratique","Mission, B.C./ C.-B.","Project Manager/Chargé de projet",8089,17.6,,
"British Columbia/Colombie-Britannique","Mission--Matsqui--Fraser Canyon","59017","John Kidder Green Party/Parti Vert","Ashcroft, B.C./ C.-B.","Entrepreneur/Entrepreneur",5019,10.9,,
"British Columbia/Colombie-Britannique","Mission--Matsqui--Fraser Canyon","59017","Julius Nick Csaszar People's Party/Parti populaire","Mission, B.C./ C.-B.","Warranty Manager/Gestionnaire de garantie",1055,2.3,,
"British Columbia/Colombie-Britannique","Mission--Matsqui--Fraser Canyon","59017","Elaine Wismer ML/ML","Yale, B.C./ C.-B.","Heritage Interpreter/Interprète du patrimoine",69,.1,,
"British Columbia/Colombie-Britannique","Nanaimo--Ladysmith","59018","Paul Manly ** Green Party/Parti Vert","Nanaimo, B.C./ C.-B.","Parliamentarian/Parlementaire",24844,34.6,      6210,   8.6
"British Columbia/Colombie-Britannique","Nanaimo--Ladysmith","59018","John Hirst Conservative/Conservateur","Nanaimo, B.C./ C.-B.","Financial Services Manager/Directeur des services financiers",18634,25.9,,
"British Columbia/Colombie-Britannique","Nanaimo--Ladysmith","59018","Bob Chamberlin NDP-New Democratic Party/NPD-Nouveau Parti démocratique","Nanaimo, B.C./ C.-B.","First Nations Consultant/Consultant des Premières Nations",16985,23.6,,
"British Columbia/Colombie-Britannique","Nanaimo--Ladysmith","59018","Michelle Corfield Liberal/Libéral","Nanaimo, B.C./ C.-B.","Consultant/Consultante",9735,13.5,,
"British Columbia/Colombie-Britannique","Nanaimo--Ladysmith","59018","Jennifer Clarke People's Party/Parti populaire","Nanaimo, B.C./ C.-B.","Sales Representative/Représentante des ventes",1049,1.5,,
"British Columbia/Colombie-Britannique","Nanaimo--Ladysmith","59018","Geoff Stoneman Independent/Indépendant(e)","Nanaimo, B.C./ C.-B.","Plumber/Gasfitter/Plombier et monteur d'installations au gaz",235,.3,,
"British Columbia/Colombie-Britannique","Nanaimo--Ladysmith","59018","Brian Marlatt PC Party/Parti PC","Honeymoon Bay, B.C./ C.-B.","Writer/Rédacteur",207,.3,,
"British Columbia/Colombie-Britannique","Nanaimo--Ladysmith","59018","James Chumsa Communist/Communiste","Nanaimo, B.C./ C.-B.","Student/Étudiant",104,.1,,
"British Columbia/Colombie-Britannique","Nanaimo--Ladysmith","59018","Echo White Independent/Indépendant(e)","Nanaimo, B.C./ C.-B.","Business Consultant/Conseillère en affaires",71,.1,,
"British Columbia/Colombie-Britannique","New Westminster--Burnaby","59019","Peter Julian ** NDP-New Democratic Party/NPD-Nouveau Parti démocratique","New Westminster, B.C./ C.-B.","Parliamentarian/Parlementaire",23437,44.2,     11023,  20.8
"British Columbia/Colombie-Britannique","New Westminster--Burnaby","59019","Will Davis Liberal/Libéral","Coquitlam, B.C./ C.-B.","Entrepreneur/Entrepreneur",12414,23.4,,
"British Columbia/Colombie-Britannique","New Westminster--Burnaby","59019","Megan Veck Conservative/Conservateur","New Westminster, B.C./ C.-B.","Communications Manager/Responsable des communications",11439,21.6,,
"British Columbia/Colombie-Britannique","New Westminster--Burnaby","59019","Suzanne de Montigny Green Party/Parti Vert","Burnaby, B.C./ C.-B.","Author/Auteure",4378,8.3,,
"British Columbia/Colombie-Britannique","New Westminster--Burnaby","59019","Hansen Ginn People's Party/Parti populaire","Burnaby, B.C./ C.-B.","Fire Safety Technician/Technicien de sécurité incendie",862,1.6,,
"British Columbia/Colombie-Britannique","New Westminster--Burnaby","59019","Neeraj Murarka Libertarian/Libertarien","Burnaby, B.C./ C.-B.","Computer Scientist/Informaticien",307,.6,,
"British Columbia/Colombie-Britannique","New Westminster--Burnaby","59019","Ahmad Passyar Independent/Indépendant(e)","New Westminster, B.C./ C.-B.","Business Development Consultant/Conseiller en développement d'entreprise",83,.2,,
"British Columbia/Colombie-Britannique","New Westminster--Burnaby","59019","Joseph Theriault ML/ML","New Westminster, B.C./ C.-B.","Retired Health Care worker/Travailleur de la santé à la retraite",57,.1,,
"British Columbia/Colombie-Britannique","North Island--Powell River","59037","Rachel Blaney ** NDP-New Democratic Party/NPD-Nouveau Parti démocratique","Campbell River, B.C./ C.-B.","Parliamentarian/Parlementaire",23834,37.9,      3332,   5.3
"British Columbia/Colombie-Britannique","North Island--Powell River","59037","Shelley Downey Conservative/Conservateur","Port McNeill, B.C./ C.-B.","Business Owner/Propriétaire d'entreprise",20502,32.6,,
"British Columbia/Colombie-Britannique","North Island--Powell River","59037","Mark de Bruijn Green Party/Parti Vert","Courtenay, B.C./ C.-B.","Retired/Retraitée",8891,14.1,,
"British Columbia/Colombie-Britannique","North Island--Powell River","59037","Peter Schwarzhoff Liberal/Libéral","Campbell River, B.C./ C.-B.","Retired Atmospheric Scientist/Atmosphériste retraité",8251,13.1,,
"British Columbia/Colombie-Britannique","North Island--Powell River","59037","Brian Rundle People's Party/Parti populaire","Comox, B.C./ C.-B.","Accountant/Comptable",1102,1.8,,
"British Columbia/Colombie-Britannique","North Island--Powell River","59037","Glen Staples Independent/Indépendant(e)","Courtenay, B.C./ C.-B.","Retired Math Instructor/Professeur de mathématiques à la retraite",287,.5,,
"British Columbia/Colombie-Britannique","North Island--Powell River","59037","Carla Neal ML/ML","Courtenay, B.C./ C.-B.","Retired Lawyer/Avocate retraitée",48,.1,,
"British Columbia/Colombie-Britannique","North Okanagan--Shuswap","59020","Mel Arnold ** Conservative/Conservateur","Salmon Arm, B.C./ C.-B.","Parliamentarian/Parlementaire",36154,48.8,     19371,  26.1
"British Columbia/Colombie-Britannique","North Okanagan--Shuswap","59020","Cindy Derkaz Liberal/Libéral","Salmon Arm, B.C./ C.-B.","Lawyer/Avocate",16783,22.6,,
"British Columbia/Colombie-Britannique","North Okanagan--Shuswap","59020","Harwinder Sandhu NDP-New Democratic Party/NPD-Nouveau Parti démocratique","Coldstream, B.C./ C.-B.","Nurse/Infirmière",11353,15.3,,
"British Columbia/Colombie-Britannique","North Okanagan--Shuswap","59020","Marc Reinarz Green Party/Parti Vert","Armstrong, B.C./ C.-B.","Retired/Retraité",7828,10.6,,
"British Columbia/Colombie-Britannique","North Okanagan--Shuswap","59020","Kyle Delfing People's Party/Parti populaire","Vernon, B.C./ C.-B.","Shareholder/Actionnaire",2027,2.7,,
"British Columbia/Colombie-Britannique","North Vancouver","59021","Jonathan Wilkinson ** Liberal/Libéral","North Vancouver, B.C./ C.-B.","Parliamentarian/Parlementaire",26979,42.9,     10071,  16.0
"British Columbia/Colombie-Britannique","North Vancouver","59021","Andrew Saxton Conservative/Conservateur","North Vancouver, B.C./ C.-B.","Businessman/Homme d'affaires",16908,26.9,,
"British Columbia/Colombie-Britannique","North Vancouver","59021","Justine Bell NDP-New Democratic Party/NPD-Nouveau Parti démocratique","North Vancouver, B.C./ C.-B.","Policy Analyst/Analyste de politiques",10340,16.4,,
"British Columbia/Colombie-Britannique","North Vancouver","59021","George Orr Green Party/Parti Vert","North Vancouver, B.C./ C.-B.","Documentary Filmmaker/Documentariste",7868,12.5,,
"British Columbia/Colombie-Britannique","North Vancouver","59021","Azmairnin Jadavji People's Party/Parti populaire","West Vancouver, B.C./ C.-B.","Businessman/Homme d'affaires",835,1.3,,
"British Columbia/Colombie-Britannique","Pitt Meadows--Maple Ridge","59022","Marc Dalton Conservative/Conservateur","Maple Ridge, B.C./ C.-B.","Teacher/Enseignant",19650,36.2,      3525,   6.5
"British Columbia/Colombie-Britannique","Pitt Meadows--Maple Ridge","59022","Dan Ruimy ** Liberal/Libéral","Maple Ridge, B.C./ C.-B.","Parliamentarian/Parlementaire",16125,29.7,,
"British Columbia/Colombie-Britannique","Pitt Meadows--Maple Ridge","59022","John Mogk NDP-New Democratic Party/NPD-Nouveau Parti démocratique","Maple Ridge, B.C./ C.-B.","Clinical Counsellor/Conseiller clinicien",12958,23.9,,
"British Columbia/Colombie-Britannique","Pitt Meadows--Maple Ridge","59022","Ariane Jaschke Green Party/Parti Vert","Pitt Meadows, B.C./ C.-B.","Photographer/Photographe",4332,8,,
"British Columbia/Colombie-Britannique","Pitt Meadows--Maple Ridge","59022","Bryton Cherrier People's Party/Parti populaire","Vancouver, B.C./ C.-B.","Youtuber/Youtubeur",698,1.3,,
"British Columbia/Colombie-Britannique","Pitt Meadows--Maple Ridge","59022","Steve Ranta Independent/Indépendant(e)","Maple Ridge, B.C./ C.-B.","Retired Teacher/Enseignant retraité",468,.9,,
"British Columbia/Colombie-Britannique","Port Moody--Coquitlam","59023","Nelly Shin Conservative/Conservateur","Coquitlam, B.C./ C.-B.","Teacher/Enseignante",16855,31.2,       153,   0.3
"British Columbia/Colombie-Britannique","Port Moody--Coquitlam","59023","Bonita Zarrillo NDP-New Democratic Party/NPD-Nouveau Parti démocratique","Coquitlam, B.C./ C.-B.","City Councillor/Conseillère municipale",16702,30.9,,
"British Columbia/Colombie-Britannique","Port Moody--Coquitlam","59023","Sara Badiei Liberal/Libéral","Coquitlam, B.C./ C.-B.","Engineer/Ingénieure",15695,29.1,,
"British Columbia/Colombie-Britannique","Port Moody--Coquitlam","59023","Bryce Watts Green Party/Parti Vert","Port Moody, B.C./ C.-B.","Anthropologist/Anthropologue",3873,7.2,,
"British Columbia/Colombie-Britannique","Port Moody--Coquitlam","59023","Jayson Chabot People's Party/Parti populaire","Coquitlam, B.C./ C.-B.","Data Analyst/Analyste de données",821,1.5,,
